episode,username,comment,quoted_user,quoted_text,join_date,post_num,neg,neu,pos,compound,overall,anger,disgust,fear,joy,neutral,sadness,surprise,ep_rating
Ep4,SoulReaper01_,"""There was actual animation U-20 can be saved 😭🙏""",,,23-May,247,0.0,0.741,0.259,0.4215,positive,0.004063588,0.002510777,0.001210417,0.024024827,0.926935852,0.014055683,0.027199011,3.5
Ep5,Sun_Chan,"""There was no reason to put Shidou under that much security ngl. It’s giving Bakugou lol  ﻿ ﻿""",,,19-Aug,3729,0.101,0.55,0.349,0.6597,positive,0.104482889,0.022760706,0.544140875,0.071003802,0.181968123,0.065162987,0.010480604,3.9
Ep11,Kocodrilo,"""There was one scene with Barou's dribble that they literally just used a black screen instead of showing the dribble, this is almost pure garbage animation""",,,18-Jan,55,0.0,1.0,0.0,0.0,neutral,0.05160924,0.891305208,0.001558645,0.000688698,0.048138008,0.003593116,0.003106982,4.2
Ep11,Biisoo,"""They actually delivered on Shidou's goal lol, What was that bombastic sequence lol. If only the entire match was this level of quality lol. Oh well, My hopes have gotten up as the final 3 episodes might give us more peak moments. Barou is my favourite and he's finally in the match, His black lightning style is so crazy cool.""",,,15-Apr,2778,0.044,0.732,0.224,0.8948,positive,0.014736963,0.003316209,0.002543147,0.759759367,0.105119862,0.003775712,0.110748731,4.2
Ep6,Biisoo,"""They added some anime original stuff with the stadium and stuff which I liked. Honestly they really pulled off the atmosphere and vibe of the game and stadium well. It's like they've done everything right expect the main aspect which is the match. Once the match started, Seeing those still shots really hurt :( I've just finished reading this match in the manga and I can't believe how they'll treat this. Hopefully we get some Sakuga moments if any but honestly zero hope here.""",,,15-Apr,2778,0.046,0.739,0.215,0.9213,positive,0.016717067,0.041035473,0.002729754,0.049743257,0.203253418,0.103685714,0.582835317,3.9
Ep14,dan541422,"""They cooked with Rin vs Sae and that Isagi's goal ngl""",,,22-Dec,6,0.0,1.0,0.0,0.0,neutral,0.045765173,0.066229165,0.004288326,0.047424022,0.792631149,0.017823182,0.025838999,4.6
Ep10,Apratim,"""They cooked with Shidou's Goal 🔥🔥, That was epic af, glad they did it justice""",,,21-May,3082,0.0,0.67,0.33,0.7506,positive,0.006403609,0.002760224,0.000567377,0.909835339,0.062469929,0.003391348,0.014572135,4.1
Ep11,DoomsMark,"""They did a copy of the Zlatan bicycle goal, for a high school student. Really?  That is too much.  I am hoping Baro will redeem this season somehow...""",,,20-Jun,89,0.0,0.896,0.104,0.4215,positive,0.030018348,0.045699134,0.00662469,0.002473786,0.048862699,0.003743714,0.862577617,4.2
Ep6,thatsnotsafe,"""They did a great job of building anticipation at least. We'll see how well it's executed once they start fully playing  """,,,24-Jul,99,0.0,0.623,0.377,0.8268,positive,0.006271084,0.003548316,0.007039335,0.029355831,0.942574143,0.001860935,0.00935036,3.9
Ep6,EyuZ24,"""They had me in the first half ngl""",,,20-Nov,7,0.0,1.0,0.0,0.0,neutral,0.088740811,0.007731657,0.273002177,0.036886975,0.045993742,0.531022549,0.016622115,3.9
Ep14,Otair7,"""They put all the animation into this finale, and it pays off splendidly. It heavily builds up to the upcoming arc of the neo-egoist league, foreshadowing many character arcs as well as showing the new and returning cast. """,,,24-Feb,1,0.0,0.874,0.126,0.6369,positive,0.01123092,0.015320078,0.005926791,0.228471473,0.729252219,0.00455875,0.005239854,4.6
Ep3,ForeverTraitor,"""They really couldn't help themselves and had to throw in a Gojo reference. """,,,19-Jan,878,0.187,0.813,0.0,-0.3687,negative,0.332376897,0.302041322,0.009350963,0.020468116,0.231785774,0.051211573,0.052765332,3.5
Ep14,Aleksu,"""They really did put everything for that one final goal, what could have been, imagine if all of season 2 plays were like that.  Screaming, Crying, I was just so HYPED ∆ Anime List ∆ Manga List ∆ Blog ∆ YURU CAMP """,,,15-Jun,370,0.135,0.758,0.107,-0.296,negative,0.128283754,0.014044609,0.127005324,0.239632994,0.276937187,0.073760226,0.140335903,4.6
Ep6,Klad,"""They really nailed the stadium atmosphere when the players entered the pitch. However, some of the actual football moves were done in CGI and that's just lazy to me.   I like this Oliver character, he has left a good impression to me so far. Got an interesting design too. Whereas I cannot stand Itoshi Sae's edgy presence.   Rin giving Isagi a bump to snap him back was nice to see.""",,,13-Jan,14359,0.033,0.769,0.198,0.8934,positive,0.016888913,0.341370046,0.010769275,0.093582906,0.513207793,0.017108897,0.007072163,3.9
Ep5,thebrentinator24,"""They really restrained Shidou like fucking Hannibal Lecter that was extra af 💀💀💀People on MAL refuse to actually enjoy watching anime.  Your taste in anime isn't a personality trait.  Take me back to the days before MAL became infested with Twitter's favorite buzzwords.   """,,,14-Jun,7753,0.045,0.773,0.182,0.7759,positive,0.108898975,0.561585188,0.01835468,0.001987525,0.279100031,0.02433626,0.005737304,3.9
Ep3,CJustawaye,"""They should've just used ai""",,,20-Dec,218,0.0,1.0,0.0,0.0,neutral,0.014048039,0.013751654,0.005214982,0.012849381,0.826454222,0.051390368,0.076291323,3.5
Ep14,Tajin_sama,"""They spend their whole budget on the last episode. It is simply a masterpiece. It was incredible. Raised the whole season by 11000x points""",,,24-Dec,1,0.0,0.843,0.157,0.6249,positive,0.014504704,0.008379254,0.006503809,0.04725289,0.077109717,0.002965571,0.84328407,4.6
Ep7,certifiedbinger,"""They're kinda moving this episode. Nagi's goal felt decently animated. But I have to say, the OST choices this episode were absolutely dogshit. Sae's first goal was made with a jazz melody playing in the background? Why??  The high impact play before Nagi's goal with multiple strikers taking shots was underwhelming in the music department too.""",,,21-Jan,1948,0.032,0.868,0.099,0.6046,positive,0.026410289,0.693589568,0.003480832,0.012201275,0.23576355,0.005462566,0.023091955,4.1
Ep7,The_Trainee,"""They're legit not moving    """,,,20-Jan,31,0.0,1.0,0.0,0.0,neutral,0.045024693,0.020742549,0.065792315,0.005852781,0.591341376,0.075110614,0.196135655,4.1
Ep10,eWEQRW123123,"""They're overdoing the shounen monologues and SFXs this season. It's cringe. Last season was a normal sports anime. This season is full-on shounen.People with low average anime scores don't have high standards. They are just bad at choosing good anime to watch.""",,,18-Aug,226,0.12,0.817,0.062,-0.4019,negative,0.029329618,0.54338181,0.111174576,0.005732527,0.224932715,0.07446038,0.010988506,4.1
Ep2,Caram3lMacchiato,"""They're saving the animation for the U20 match guys trust. Its not cope its hope :D""",,,23-Aug,15,0.106,0.572,0.322,0.712,positive,0.013903347,0.005959665,0.006406566,0.075788036,0.756275535,0.092891797,0.048775047,3.2
Ep12,Softhenic03,"""They’re making it look as if the coach who looked like Morpheus was telling the wrong thing. Football is actually a team sport after all, just that we don’t advertise that in this series. Still Aiku is the only character from this u-20 who actually isn’t all the trash talk and does try to think rationally from time to time. Be that it may be, the substitutes have really tried to make a difference, and tbh, they have made as well. Not the biggest fan of Reo or Barou but yeah this match would’ve been over if it wasn’t for these two.   Reading the same in the manga felt infuriatingly long back then, though here, not getting some super planned cliffhangers every next minute have actually made things easy. That goal really is what makes Barou the kind of character he is. Dude delivered the cause he was brought in for , so yeah, the celebration is fine lol. Ignore the yellow card, but man, we always say how weirdly Reo is obsessed with Nagi but this guy is obsessed as well, with his Isagi-hunting lmao. Good kind of obsession, if you ask me. Still even with Barou's goal, the best part has to be Isagi's break down after seeing Sae. Dude would have a lot of them going forward as well, so yeah, it ain't the last. Softhenic03Dec 21, 2024 7:01 AM""",,,20-May,12248,0.078,0.768,0.154,0.9711,positive,0.879538953,0.075641349,0.002326511,0.001369925,0.032179061,0.004795021,0.004149083,4.2
Ep5,Xiao,"""Think this episode did a pretty good job of building hype for the big match, though it's partly cause not a lot of animation is needed. Shidou throwing hands with others never fails to crack me up...the way he was fully tied up and muzzled was so damn extra lmao. Definitely looking forward to seeing more of Aiku, as well as Shidou and Sae's interactions.  ...And random side note - I almost really thought that Rin was really gonna call the water in the water bottle ""half-baked"" lmao.  Additional time was great, as always. Niko looking so preciously happy was something I never knew I needed.  ✫anime list✫manga list""",,"""""As promised, all that you seek, all that we desire, is prepared up there. On top of the Tower.""""",15-Apr,1590,0.027,0.712,0.261,0.9838,positive,0.011556097,0.037506577,0.002780834,0.41118589,0.308017224,0.017684244,0.21126917,3.9
Ep13,Mari_Max,"""This Destroyer Eyes from Rin is insanely beautiful. Who's excited for the action in the next episode?""",,,12-Jun,703,0.129,0.601,0.27,0.5106,positive,0.008487111,0.008030134,0.002452324,0.10923022,0.71127516,0.006298352,0.15422672,4.4
Ep11,UaEfAlCoN83,"""This Flow BS reminds me of the ""zone"" from kuroko""",,,13-Aug,443,0.0,1.0,0.0,0.0,neutral,0.004817466,0.007860065,0.002912977,0.008341755,0.938142776,0.008163272,0.029761642,4.2
Ep14,I_Am_Me_ASH,"""This Is The Best Episode, Absolute Peak """,,,24-Dec,2,0.0,0.588,0.412,0.6369,positive,0.023616724,0.043067127,0.014510098,0.401071131,0.496088833,0.006923894,0.014722167,4.6
Ep14,"""-j0n""","""This U20 arc was so good ngl""",,,21-May,239,0.0,0.616,0.384,0.5777,positive,0.003917605,0.003990372,0.004862947,0.853387952,0.105670236,0.010674406,0.017496502,4.6
Ep5,Kuusetsu,"""This animation is so bad ...""",,,20-Apr,2,0.473,0.527,0.0,-0.6696,negative,0.035734657,0.919807673,0.007003923,0.000596204,0.01463884,0.018842474,0.003376237,3.9
Ep14,jas-samaaa,"""This arc was soo peak to read!! RAHHHH ISAGIS GOAL AT THE END 😈🔥 they acc cooked in the animation in the final scenes with the itoshi brothers shiii""",,,21-May,2612,0.0,1.0,0.0,0.0,neutral,0.084203735,0.008558565,0.019573806,0.321211368,0.238624647,0.028302357,0.299525529,4.6
Ep5,Softhenic03,"""This blue lock facility needs an inspection ASAP by people from japanese government, I mean using electric shock to restrain kids just because they got a bit worked up while playing is wild lol. Also good that they didn’t extend that “supposed” fight between Shidou and Rin for more than 2 seconds, because yeah animation gave up there as well. Keeping obvious stuff aside, I still find it hilarious how they hyped the entire selection process only for it to be painfully predictable in the end. Felt the same when read this part back then.   Isagi being the protag making the selection aside, big L for Reo tbh, and for Barou as well. Just to justify the hype these newly introduced characters had, these two had to get sidelined lol. Btw, this episode does raise doubts over much football we’d see in the u20 vs blue lock match, as I mean, it ain’t even looking like we’d play football. This looks like a build up to a WWE match lol.  Just to remind again this a series about playing football and the below image holds context xD Softhenic03Nov 2, 2024 8:06 AM""",,,20-May,12248,0.051,0.775,0.174,0.9686,positive,0.040758271,0.099490173,0.024111584,0.096982427,0.691428185,0.009700361,0.037528954,3.9
Ep14,PichiStyle,"""This chapter made me change the score for this season from 5 to 8. Let's hope they do the Neo Egoist League matches justice, just like they did with Sae vs Rin.""",,,16-Jan,19,0.0,0.761,0.239,0.8316,positive,0.004697596,0.002312884,0.000796992,0.033807054,0.94195497,0.003909671,0.012520835,4.6
Ep2,Emptyman,"""This does not look like an animation. It is a slideshow. I don't know if the studio keeping its budget for U-20 match but they better fix this animation.""",,,15-Jul,85,0.051,0.822,0.127,0.5098,positive,0.014712895,0.146411806,0.006664489,0.002156006,0.751395643,0.037600327,0.041058898,3.2
Ep11,AJ_JOD,"""This ep is the best ....  I dont care how much powerpoint we still saw in this ep, but the Shidou""s whole goal[The best goal in Blue lock S2 till now] and his process of entering the FLOW was great .....[My first 10/10 ep in blue lock s2 ]...""",,,24-Apr,65,0.03,0.735,0.235,0.9353,positive,0.033779394,0.027309017,0.007978718,0.16057153,0.543581665,0.021430641,0.205348983,4.2
Ep7,Poloniavick,"""This ep is truly great """,,,16-May,12,0.0,0.3,0.7,0.7906,positive,0.02369759,0.02177703,0.319511563,0.415764302,0.172466412,0.024326919,0.022456234,4.1
Ep7,txaboydaniel,"""This episode felt like a match where the goalie forgot which side of the net to defend. Let’s not sugarcoat it; the production level stumbled so much, I half-expected Ego to bench the animators. Static shots? Check. Recycled sequences? Double check. It’s almost impressive how consistent the inconsistency was. Honestly, I've even read some manga with more movement than this animation. At times, it felt like the real challenge wasn’t on the field but in the editing room.  That aside, I really gotta give credit where credit's due. Studio 8bit's animation, often struggling with the basics, doesn’t win any medals for fluidity. Yet, just when it seemed like the game was stuck in first gear, the studio knew exactly when to step on the gas. Just when we least expected it, from the darkest depths of this tangle of mediocrity, a star emerged to light up the field. It’s like a team playing poorly for 90 minutes, only to score a worldie in extra time. No spoiler intended.  Nagi's goal wasn’t just an acrobatic display; it was pure action in motion! A moment that transcended technical shortcomings to imprint itself on every viewer’s mind, silencing even the harshest of critics. The stadium roared, yet the world seemed to hold its breath, frozen in awe of this gravity-defying brilliance. His quip, “Did I mess up introducing myself?” wasn’t just charming; it was the perfect punctuation to a moment that redefined the game, alongside with a declaration of arrival engraved in a short but impactful moment that screamed to the world, ""I'm here"".  In the end, while the animation struggles threaten to dull its edges, Blue Lock thrives on its gripping storytelling and dopamine-inducing hype, proving that greatness doesn’t rely on pristine animation alone. The series doesn’t need perfection, it turns flaws into fuel, pushing its narrative into overdrive. It’s moments like these that remind you why you fell in love with this series in the first place. If you’re thinking of calling it quits, let this episode be your reason to stay.  The journey might be far from perfect, but it’s undeniably worth it.   𝙋𝙎: 𝘐𝘵 𝘵𝘰𝘰𝘬 𝘮𝘦 𝘭𝘰𝘯𝘨𝘦𝘳 𝘵𝘩𝘢𝘯 𝘐’𝘥 𝘭𝘪𝘬𝘦 𝘵𝘰 𝘢𝘥𝘮𝘪𝘵 𝘵𝘰 𝘳𝘦𝘢𝘭𝘪𝘻𝘦 𝘵𝘩𝘢𝘵 𝘮𝘺 𝘪𝘯𝘪𝘵𝘪𝘢𝘭 𝘵𝘢𝘬𝘦 𝘰𝘯 𝘵𝘩𝘪𝘴 𝘦𝘱𝘪𝘴𝘰𝘥𝘦 𝘣𝘢𝘳𝘦𝘭𝘺 𝘴𝘤𝘳𝘢𝘵𝘤𝘩𝘦𝘥 𝘵𝘩𝘦 𝘴𝘶𝘳𝘧𝘢𝘤𝘦. 𝘞𝘩𝘢𝘵 𝘐 𝘸𝘳𝘰𝘵𝘦 𝘣𝘦𝘧𝘰𝘳𝘦? 𝘓𝘪𝘨𝘩𝘵𝘸𝘦𝘪𝘨𝘩𝘵. 𝘏𝘰𝘭𝘭𝘰𝘸. 𝘈 𝘱𝘭𝘢𝘤𝘦𝘩𝘰𝘭𝘥𝘦𝘳 𝘮𝘢𝘴𝘲𝘶𝘦𝘳𝘢𝘥𝘪𝘯𝘨 𝘢𝘴 𝘪𝘯𝘴𝘪𝘨𝘩𝘵. 𝘠𝘰𝘶𝘳 𝘧𝘳𝘰𝘯𝘵𝘢𝘭 𝘭𝘰𝘣𝘦 𝘥𝘰𝘦𝘴𝘯’𝘵 𝘯𝘦𝘦𝘥 𝘵𝘰 𝘣𝘦 𝘵𝘩𝘦 𝘮𝘰𝘥𝘦𝘳𝘯 𝘦𝘲𝘶𝘪𝘷𝘢𝘭𝘦𝘯𝘵 𝘰𝘧 𝘢 𝘴𝘶𝘱𝘦𝘳𝘤𝘰𝘮𝘱𝘶𝘵𝘦𝘳 𝘵𝘰 𝘶𝘯𝘥𝘦𝘳𝘴𝘵𝘢𝘯𝘥 𝘩𝘰𝘸 𝘧𝘭𝘢𝘸𝘦𝘥 𝘵𝘩𝘢𝘵 𝘢𝘯𝘢𝘭𝘺𝘴𝘪𝘴 𝘸𝘢𝘴. 𝘊𝘰𝘯𝘴𝘪𝘥𝘦𝘳 𝘵𝘩𝘪𝘴 𝘢𝘯 𝘰𝘷𝘦𝘳𝘥𝘶𝘦 𝘤𝘰𝘳𝘳𝘦𝘤𝘵𝘪𝘰𝘯. 𝘈𝘯𝘥, 𝘱𝘦𝘳𝘩𝘢𝘱𝘴, 𝘢 𝘲𝘶𝘪𝘦𝘵 𝘢𝘱𝘰𝘭𝘰𝘨𝘺 𝘵𝘰 𝘢𝘯𝘺𝘰𝘯𝘦 𝘸𝘩𝘰 𝘩𝘢𝘥 𝘵𝘰 𝘦𝘯𝘥𝘶𝘳𝘦 𝘵𝘩𝘢𝘵 𝘦𝘢𝘳𝘭𝘪𝘦𝘳 𝘢𝘵𝘵𝘦𝘮𝘱𝘵 𝘢𝘵 𝘤𝘰𝘩𝘦𝘳𝘦𝘯𝘤𝘦.txaboydanielJun 16, 2:39 PM ⋆｡ﾟ｡⋆  𝚆𝚎 𝚌𝚊𝚗𝚗𝚘𝚝 𝚋𝚎𝚌𝚘𝚖𝚎 𝚠𝚑𝚊𝚝 𝚠𝚎 𝚠𝚊𝚗𝚝 𝚋𝚢 𝚛𝚎𝚖𝚊𝚒𝚗𝚒𝚗𝚐 𝚠𝚑𝚊𝚝 𝚠𝚎 𝚊𝚛𝚎. ｡ ﾟ ｡ﾟ⋆★ | 𝙶𝚛𝚘𝚠𝚝𝚑 𝚛𝚎𝚚𝚞𝚒𝚛𝚎𝚜 𝚕𝚎𝚝𝚝𝚒𝚗𝚐 𝚐𝚘 𝚘𝚏 𝚌𝚘𝚖𝚏𝚘𝚛𝚝. | ☆""",,"""二十歳の恋 - 𝙻𝚊𝚖𝚙⇄ ◁◁ 𝚰𝚰 ▷▷ ↻⁰⁰'⁴⁰ ━━●━━───── ⁰³'¹³""",22-Jun,13,0.085,0.788,0.127,0.9754,positive,0.019570686,0.029975617,0.023677466,0.007541779,0.846090734,0.004629475,0.068514302,4.1
Ep6,MickeyMinaj,"""This episode felt so unreal. Haven't watched an anime sports match this captivating in a while Like this Oliver dude, perfect fit for a captain ​🇸​​🇪​​🇹​ ​🇧​​🇾​⦂ ​🇨​​🇴​​🇿​​🇮​​🇮​ ​🇨​​🇦​​🇷​​🇩​ ​🇨​​🇴​​🇱​​🇱​​🇪​​🇨​​🇹​​🇮​​🇴​​🇳 🇩​​🇪​​🇱​​🇮​​🇻​​🇪​​🇷​​🇾​""",,,21-Jun,4528,0.0,0.749,0.251,0.8271,positive,0.019175999,0.042292535,0.417095095,0.012410309,0.273133487,0.066816889,0.169075683,3.9
Ep7,R4Nitro,"""This episode got me excited like no anime did for the past few years. 10/10 """,,,19-Oct,1,0.115,0.628,0.257,0.4019,positive,0.008383277,0.003235709,0.003257491,0.605642557,0.185104698,0.007653243,0.186723098,4.1
Ep9,pansz,"""This episode had a little better story, but we know how BL it is, no big dealhello, just a brazilian boy who likes anime""",,,19-Oct,736,0.088,0.565,0.347,0.8501,positive,0.005789516,0.008668746,0.000983609,0.036916856,0.879397213,0.01319107,0.055052981,4.0
Ep14,Cbigo,"""This episode is peak""",,,24-Feb,1,0.0,1.0,0.0,0.0,neutral,0.028734915,0.033136755,0.009871144,0.06995365,0.681387007,0.015016101,0.161900491,4.6
Ep5,icyicy00,"""This episode is ramping up the hype. I've never been interested in any kind of sports draft or team set-up irl but I was *sat* for this one  Omg they really had bro locked up like in an asylum. That would get them a human rights warning in my country ... although given how blue lock is run in general they'd already be in hot water even without that  THE PST CREDITS IS THE BEST ONE SO FAR. OMFG THE POSE GLAM GUY MADE AT THE OSHAAAAA I FELL OFF MY FREAKING CHAIR. Nikki is growing on me. It's insane how they can make you like a character with only a minute or two of random scenes at the end of an episode""",,,15-May,113,0.092,0.768,0.14,0.8281,positive,0.020361295,0.013794731,0.004999653,0.003914041,0.012777586,0.005407912,0.938744724,3.9
Ep14,NicoIsCool,"""This episode is the only thing bumping this season up from a 6 or 7 to an 8 for me (i beg season 3 has the animation style of the face off between rin and sae 💔) (i changed my mind its lowkey a 7 the only saving grace for this season was the last like 3 or 4 episodes)NicoIsCoolJan 20, 9:15 AM""",,,23-Apr,6,0.0,0.908,0.092,0.6486,positive,0.008784341,0.002099951,0.004906727,0.074612871,0.588318348,0.054235566,0.26704216,4.6
Ep8,adbeaver,"""This episode was actually hype! Really enjoyed this one, and I felt like there were more fluid movements in this episode or am I just delusional lol.   Loved it when the other blue lock players are put on the spotlight. Rin's goal was amazing, but the build up didn't fell short either. Chigiri stole the show for me.  Yep, Sae's had enough, that U-20 striker guy gonna get subbed off for Shidou.   Still can't wrap my head around Sae's dribble between Isagi and Bachira though, what the hell was that? adbeaverNov 23, 2024 11:46 AM""",,,15-Mar,1074,0.06,0.809,0.131,0.5406,positive,0.035356488,0.021969607,0.041145921,0.141953126,0.595968664,0.013093254,0.150512949,3.9
Ep11,pansz,"""This episode was better than the others, these impact scenes are very good, and Shidou's kick was very good toohello, just a brazilian boy who likes anime""",,,19-Oct,736,0.0,0.645,0.355,0.9019,positive,0.003255611,0.005261533,0.000569229,0.890524983,0.076750569,0.005679679,0.017958323,4.2
Ep4,Teemplario,"""This episode was fantastic, primarily because it showcased Reo's complete evolution and explained how Isagi's new instant reaction works, although that takes a back seat.    Even though Reo doesn’t have a tragic story or the most compelling (typical) backstory for a player, I appreciate that he doesn’t remain stagnant. His new playstyle strikes me as one of the best, to the point where he could, in the future, match the styles he manages to imitate. I have high hopes for Reo, and I’m eagerly anticipating the match against the U-20 team.""",,,22-Nov,1055,0.054,0.768,0.178,0.9117,positive,0.004551257,0.00765861,0.013418868,0.677176595,0.136385754,0.149968296,0.010840626,3.5
Ep3,Artromex,"""This felt better than last episode, but animation is still very rough and png-like in nature 😭 isagi's goal at the end was kinda cool, but overall the rest of the episode was nothing special. Still heavily coping that the u20 match will be adapted well cause if it is, it will be a legendary arc""",,,23-Apr,286,0.048,0.833,0.119,0.4979,positive,0.006957592,0.009760377,0.00341002,0.659263253,0.176733091,0.129999101,0.013876564,3.5
Ep2,Confused_100,"""This felt like reading the manga but with voice overs and somehow is still worse… Where’s the animation? 0. Artstyle cool, but where is the animation? Like what is happening? All the animators got fired or something. This is actually pissing me off.   Idk who can defend this. This is not even an anime atp. I am so disappointed. Hope the studio doesn’t continue this series ever again.""",,,23-Feb,1243,0.184,0.676,0.14,-0.7059,negative,0.168850288,0.725881875,0.006168571,0.00081266,0.02619062,0.063824579,0.008271391,3.2
Ep11,Zephryn24,"""This gotta be one of the best blue lock episode yet.   I don't know how but blue lock somehow managed to crush my hopes and then bring us some of the most beautiful, jaw-dropping and mind blowing scene adaptations this show has ever seen.  I KNEW THEY'D COME BACK I KNEW IT!!!""",,,21-Feb,35,0.032,0.752,0.217,0.9196,positive,0.052589558,0.012440084,0.108577721,0.084691204,0.201422527,0.008175425,0.532103539,4.2
Ep11,The_Black_B3ast,"""This is a flow state competition. Reminds me of Kuroko no Basket. Shidou's big bang drive blew me away. Isagi telling Ego 2 piss off was great. Wdym ""you will have success later on in life"" ??? Is that what I asked you?😂😂 Everyone desperately wants to win and it is being shown so well in my opinion. """,,,21-Aug,1032,0.106,0.678,0.216,0.869,positive,0.202967331,0.025197335,0.10050571,0.023268126,0.532563865,0.016273947,0.099223696,4.2
Ep6,sKyBlazer08,"""This is actually crazy, after being in the Blue Lock facility for most of the show, it's crazy to see a match of this magnitude and with a huge ass crowd in Blue Lock.   Damn, they really can't go one episode without saying some kinky shit lmao.  This is pretty hype though, ngl.""",,"""You might want to put a collar on me.""",16-Oct,4535,0.218,0.642,0.14,-0.6369,negative,0.105743997,0.715089202,0.009436486,0.010431789,0.035419889,0.010980082,0.112898409,3.9
Ep5,ShadowkillZ,"""This is an excellent buildup episode, at least considering the lacklustre episodes from before, which have their positives, but less so than their negatives, not that I'm hating.  The chosen 11 for the Blue Lock vs Japan U20 has been announced, and the key to a victory is an all-out offensive formation with Flow being an ACE up their sleeve. Moreover, the japanse team would perhaps be unable to fully expect an all-striker mindset. If only Sae and Shido were not there.""",,,16-Mar,4004,0.045,0.864,0.091,0.4772,positive,0.026328074,0.09296719,0.002444733,0.059812468,0.798304617,0.015711023,0.004431888,3.9
Ep2,KneelBeforeMe,"""This is powerpoint slides with adobe after fx and they're calling it animation... dreadful. Might just drop it and read the manga.""",,,13-Apr,7997,0.2,0.8,0.0,-0.6124,negative,0.018025842,0.289735675,0.603883922,0.001654318,0.039958086,0.03730591,0.009436199,3.2
Ep3,jas-samaaa,"""This is so sad 😂😂 , it’s funny how ppl cuss other series animation but try to defend their favourite series without not being biased. Yhh just read the manga at this point sorry anime only fans.""",,,21-May,2612,0.147,0.804,0.049,-0.4403,negative,0.001573292,0.004492051,0.001839068,0.03205587,0.02491886,0.876052082,0.059068758,3.5
Ep6,NegativeRei,"""This is surely going to become the most disappointing anime I've watched. The best moments of this season are from when they are not playing soccer. And yes, It's a soccer anime. As usual PNG animation with annoying CGI. Only noticable animation was Bachira getting past that U-20 player. However, his dribbling was completely CGI which I guess is better than nothing. Let's see what they have for the upcoming episodes.NegativeReiNov 9, 2024 8:56 PM""",,,24-Sep,399,0.09,0.763,0.147,0.7109,positive,0.016366361,0.058227915,0.003120268,0.030001586,0.549934208,0.25726828,0.085081354,3.9
Ep12,Ronninn,"""This is the 1st episode where the bad production is actually noticeable, especially Barou's goal. You could tell that cut is not finished at all.""",,,20-Jan,2255,0.196,0.804,0.0,-0.6808,negative,0.023104915,0.409918964,0.009509517,0.002267561,0.420300961,0.046008021,0.088890135,4.2
Ep9,phantomfandom,"""This is truly a brother complex episode, right down to the additional time segment. Sae gives a little bit of fanservice as it's mandatory.""",,,15-Sep,7870,0.0,0.826,0.174,0.4939,positive,0.008238196,0.00969954,0.004504857,0.12104547,0.832815468,0.003977424,0.019719107,4.0
Ep3,NassaDane,"""This is why I watch Blue Lock! Dang, that was an intense episode, and I loved it. When an anime makes your stomach clench and you stop breathing from the tension, then that's special! This was the good stuff.""",,,22-Jan,10,0.096,0.661,0.243,0.7835,positive,0.020238724,0.622667372,0.007141456,0.200554281,0.133859262,0.007721262,0.007817687,3.5
Ep14,PettankoLover,"""This last match was cool as fuck... the character's backstories, the last play being decided by ""luck"", Kunigami's reveal.... This 2nd season would have been so much better with good animation.  Blue lock is the first sports anime that gets me hooked""",,,16-Nov,368,0.0,0.779,0.221,0.8683,positive,0.014106836,0.02099975,0.001139378,0.339988559,0.564473689,0.010841738,0.048450015,4.6
Ep14,yuki2008,"""This made the last 13 crappy episodes worth it . That epic""",,,13-Mar,1,0.248,0.621,0.131,-0.4019,negative,0.027819797,0.123590849,0.007464873,0.059251968,0.492278159,0.250039726,0.039554596,4.6
Ep13,Softhenic03,"""This match has been going on for some time now and most of it is just Rin and Isagi from blue lock’s side.. and a bit Barou and Reo as well when they were subbed in, which is not exactly wrong, but yeah, to see someone like Bachira not even getting couple of minutes completely over himself these last few episodes does leave a sour taste in mouth. Good he got here otherwise it felt like they just forgot to write any impactful part of his in the match lol. That bit kind of looked good as well, surprisingly xD  Still anyway, the match is about the brothers or at least that’s how Rin sees it. Shidou should’ve gotten a card there tho, I mean it felt really intentional lol. Though that being that, Rin’s monologues about how he wanna change and he wants to be the main character may feel like something we’ve been hearing since the very first episode, but yeah, it’d lead to something, this time... you can see in his eyes(literally). They did a great job at showing the uber high intensity though this episode. Not sure where they'd leave us in finale btw.Softhenic03Dec 28, 2024 6:32 AM""",,,20-May,12248,0.022,0.765,0.214,0.9932,positive,0.020187883,0.347385466,0.001834311,0.054265901,0.419323295,0.036864497,0.120138615,4.4
Ep8,jas-samaaa,"""This match was intense when reading it wish the animation was better 😩 Shidou gonna come in the 2nd half 👀""",,,21-May,2612,0.0,0.699,0.301,0.7096,positive,0.836539626,0.018736642,0.086839646,0.009320652,0.03124626,0.007339905,0.009977245,3.9
Ep14,WoodenTapl,"""This must've been 8bit studio's flow.""",,,19-Jul,17,0.0,1.0,0.0,0.0,neutral,0.008099594,0.009607354,0.002840027,0.007013022,0.878086984,0.008083713,0.086269371,4.6
Ep10,NegativeRei,"""This one was a lot enjoyable. I noticed a bit more animation in this episode. If this season even got Season 1 treatment, it would've become one of my favorites. And, I don't know how it's in the manga but in the anime I feel like they're using a lot of unnecessary effects.NegativeReiDec 7, 2024 10:14 AM""",,,24-Sep,399,0.0,0.869,0.131,0.7269,positive,0.001581004,0.003996806,0.000451695,0.948314071,0.033540267,0.007798231,0.004317825,4.1
